"","id","birth_year","education","marital_status","income","kids_in_home","teens_in_home","cust_enrollment_date","days_since_last_purchase","fruit_purchases","meat_purchases","fish_purchases","candy_purchases","sale_purchases","web_purchases","catalog_purchases","in_store_purchases","web_visits_monthly","complaint","marketing_cost_z_score","revenue_z_score"
"1319",5621,1969,"Graduation","Married",48752,1,1,"12-12-2012",8,57,100,71,15,5,6,1,5,9,0,3,11
"1320",1945,1962,"Graduation","Married",71434,0,1,"18-09-2013",4,36,217,172,96,3,7,4,7,4,0,3,11
"1321",5147,1948,"Graduation","Single",90842,0,0,"29-07-2013",57,70,118,182,187,1,4,9,13,1,0,3,11
"1322",2535,1978,"Master","Married",88097,1,0,"18-08-2012",24,0,480,0,126,1,6,5,8,9,0,3,11
"1323",11039,1975,"Graduation","Married",51948,0,1,"17-09-2013",51,33,54,71,30,2,5,2,4,5,0,3,11
"1324",9495,1982,"Graduation","Together",71853,0,0,"08-05-2013",29,108,413,141,97,1,2,8,6,1,0,3,11
"1325",9635,1983,"Master","Married",35876,0,0,"20-04-2014",13,2,40,4,3,1,3,1,3,6,0,3,11
"1326",2173,1952,"Graduation","Widow",40049,0,1,"16-10-2013",23,6,7,0,3,1,1,0,3,6,0,3,11
"1327",942,1982,"Graduation","Single",39660,1,0,"08-08-2012",36,13,78,20,13,3,7,1,3,9,0,3,11
"1328",9386,1962,"Graduation","Together",50127,0,1,"29-05-2014",88,0,21,4,6,1,5,1,6,6,0,3,11
"1329",5510,1977,"Master","Married",43263,0,1,"21-11-2012",2,6,61,0,10,3,5,2,6,5,0,3,11
"1330",873,1949,"Master","Married",62845,1,1,"01-10-2012",3,0,45,0,0,11,3,4,10,8,0,3,11
"1331",2253,1990,"Graduation","Married",18929,0,0,"16-02-2013",15,0,8,23,4,1,1,0,4,6,0,3,11
"1332",5181,1982,"Basic","Single",24367,1,0,"20-03-2013",58,4,2,0,11,1,1,0,2,9,0,3,11
"1333",979,1975,"Graduation","Single",33249,1,0,"20-02-2013",11,10,21,19,14,2,2,1,3,6,0,3,11
"1334",10390,1959,"2n Cycle","Married",26887,0,1,"10-02-2013",27,7,4,3,4,1,1,0,3,6,0,3,11
"1335",4698,1983,"PhD","Married",50150,0,0,"20-06-2013",32,46,92,65,61,2,5,2,7,5,0,3,11
"1336",7793,1976,"Graduation","Together",62061,0,1,"31-08-2013",12,7,84,0,30,3,10,4,7,6,0,3,11
"1337",1745,1962,"PhD","Divorced",85696,0,0,"03-05-2013",88,76,395,116,0,1,4,6,9,1,0,3,11
"1338",10590,1956,"PhD","Together",76542,0,0,"30-03-2013",91,73,573,0,29,1,4,8,10,2,0,3,11
"1339",5080,1993,"Graduation","Single",70515,0,0,"21-10-2013",12,0,452,182,64,1,6,6,4,2,0,3,11
"1340",8369,1987,"Graduation","Together",18227,1,0,"08-11-2012",21,2,7,4,3,1,0,1,2,8,0,3,11
"1341",5232,1965,"Graduation","Married",69139,0,1,"27-01-2014",23,12,75,33,15,1,4,1,5,4,0,3,11
"1342",2407,1982,"Graduation","Married",69109,0,0,"09-11-2012",10,25,459,124,29,1,6,6,7,4,0,3,11
"1343",3834,1962,"Graduation","Single",69627,0,1,"17-03-2013",35,161,215,171,30,2,8,2,11,5,0,3,11
"1344",7912,1978,"Graduation","Married",38136,1,0,"22-04-2013",69,15,27,0,20,2,3,1,2,8,0,3,11
"1345",7712,1946,"PhD","Single",62159,0,0,"28-04-2014",68,17,259,77,70,1,6,2,10,4,0,3,11
"1346",1065,1963,"Graduation","Single",80695,0,0,"29-12-2013",85,129,984,193,37,1,5,8,5,2,0,3,11
"1347",7275,1971,"Master","Single",33316,1,1,"04-10-2013",34,1,31,4,4,3,2,1,4,6,0,3,11
"1348",1343,1968,"Graduation","Together",58554,1,1,"26-09-2012",55,24,68,38,0,6,8,2,6,7,0,3,11
"1349",1384,1992,"Basic","Married",17256,1,0,"23-11-2013",10,4,14,8,8,2,2,1,2,8,0,3,11
"1350",9967,1974,"Graduation","Divorced",53034,1,1,"30-05-2013",30,15,196,15,11,8,6,1,7,8,0,3,11
"1351",6181,1950,"2n Cycle","Together",52203,0,0,"31-07-2012",36,21,238,56,108,1,8,7,11,6,0,3,11
"1352",10507,1977,"2n Cycle","Divorced",59601,0,1,"25-07-2013",14,7,69,0,7,4,2,2,7,8,0,3,11
"1353",2674,1958,"Master","Single",75154,0,1,"04-09-2012",79,10,205,160,143,1,6,3,6,3,0,3,11
"1354",2698,1976,"Graduation","Single",47025,0,1,"07-11-2013",52,7,108,20,0,3,6,3,5,6,0,3,11
"1355",3231,1973,"Graduation","Married",37971,1,0,"25-11-2013",97,4,10,2,2,1,1,0,3,8,0,3,11
"1356",4096,1968,"Master","Divorced",41335,1,0,"26-12-2013",24,19,21,16,14,3,4,1,4,7,0,3,11
"1357",10476,1958,"Graduation","Married",67267,0,1,"13-05-2014",0,11,59,15,2,1,3,2,5,2,0,3,11
"1358",5948,1975,"Graduation","Single",57338,0,1,"29-04-2014",96,6,52,11,8,2,4,1,5,5,0,3,11
"1359",9140,1960,"2n Cycle","Together",50523,1,1,"25-12-2013",89,4,24,4,7,2,2,0,4,6,0,3,11
"1360",10258,1965,"Master","Single",35791,2,1,"06-05-2013",94,0,5,0,0,2,1,0,3,8,0,3,11
"1361",5675,1960,"PhD","Divorced",50611,0,1,"04-10-2012",98,0,24,6,0,6,4,5,7,6,0,3,11
"1362",4743,1969,"PhD","Married",56242,0,1,"03-03-2013",72,8,167,11,8,5,8,4,11,6,0,3,11
"1363",8805,1960,"Graduation","Single",48904,0,1,"02-12-2012",1,10,38,0,13,4,7,2,4,8,0,3,11
"1364",1542,1975,"Graduation","Single",56243,1,2,"30-12-2013",26,0,35,4,3,6,4,2,8,5,0,3,11
"1365",6770,1985,"Graduation","Married",21355,1,0,"20-08-2013",5,13,14,0,5,2,2,1,2,6,0,3,11
"1366",8773,1971,"Master","Together",57420,0,1,"25-06-2013",22,0,18,0,0,3,5,1,6,7,0,3,11
"1367",10420,1955,"Master","Divorced",46390,0,1,"05-05-2014",56,14,64,2,9,1,4,2,3,7,0,3,11
"1368",7514,1956,"2n Cycle","Together",54342,1,1,"03-07-2013",74,10,34,11,10,4,3,1,4,6,0,3,11
"1369",793,1973,"Graduation","Married",20895,1,0,"06-10-2012",24,3,17,3,0,1,2,0,3,9,0,3,11
"1370",10909,1948,"Graduation","Married",92344,0,0,"15-01-2014",9,24,694,51,19,0,5,10,5,1,0,3,11
"1371",8702,1976,"2n Cycle","Together",26907,1,1,"20-08-2013",10,1,7,0,3,2,1,0,3,7,0,3,11
"1372",4791,1980,"Graduation","Together",44964,1,1,"16-12-2012",35,1,17,2,0,1,1,0,3,8,0,3,11
"1373",2963,1979,"Graduation","Together",75507,0,0,"02-05-2014",56,93,374,104,80,1,8,6,6,3,0,3,11
"1374",8216,1972,"Master","Married",53761,1,1,"11-10-2013",7,0,76,13,7,6,4,4,3,5,0,3,11
"1375",8140,1973,"Graduation","Together",22682,1,0,"03-10-2013",51,14,29,4,2,3,2,1,4,4,0,3,11
"1376",10146,1972,"PhD","Together",38887,1,0,"02-03-2014",17,1,13,0,0,1,1,0,3,7,0,3,11
"1377",5289,1975,"2n Cycle","Single",41658,1,1,"09-11-2012",30,4,12,15,4,2,1,1,2,4,0,3,11
"1378",2587,1972,"PhD","Married",29791,1,0,"15-05-2014",21,0,6,0,0,2,2,0,3,5,0,3,11
"1379",4405,1956,"Master","Married",63915,0,2,"30-07-2013",2,7,115,30,0,2,6,3,12,5,0,3,11
"1380",8663,1974,"Graduation","Divorced",39996,1,1,"22-05-2014",85,0,3,0,0,1,1,0,2,6,0,3,11
"1381",2589,1972,"Graduation","Divorced",26759,1,0,"07-02-2014",65,3,16,8,5,2,2,1,3,6,0,3,11
"1382",3421,1968,"Master","Divorced",63841,0,1,"21-04-2013",64,15,100,20,7,1,9,3,9,6,0,3,11
"1383",10490,1969,"PhD","Married",51039,1,1,"10-12-2012",11,64,79,65,0,2,6,2,4,7,0,3,11
"1384",4094,1961,"Graduation","Married",60544,1,1,"25-08-2012",92,2,43,3,5,4,5,1,5,6,0,3,11
"1385",9958,1972,"Graduation","Married",65685,0,1,"29-03-2014",54,14,49,0,7,1,9,2,9,5,0,3,11
"1386",2534,1953,"Graduation","Married",37716,0,1,"21-04-2014",4,1,41,6,2,2,4,1,3,7,0,3,11
"1387",4188,1957,"Graduation","Single",36864,0,1,"13-08-2012",53,5,39,17,0,3,5,2,4,8,0,3,11
"1388",6613,1970,"Master","Married",44511,1,0,"12-10-2012",39,7,133,46,14,6,8,4,8,8,0,3,11
"1389",10827,1967,"PhD","Married",36947,1,1,"07-08-2012",49,3,21,4,1,4,3,0,4,9,0,3,11
"1390",5491,1951,"Master","Together",47352,0,1,"11-04-2013",70,12,112,8,0,4,6,1,5,7,0,3,11
"1391",8402,1953,"Master","Married",67087,0,1,"17-12-2013",40,35,222,130,35,2,7,5,8,4,0,3,11
"1392",8783,1950,"Graduation","Married",57045,0,1,"08-09-2012",40,13,104,11,13,3,4,2,9,3,0,3,11
"1393",10010,1953,"PhD","Divorced",36957,1,1,"06-09-2012",43,2,16,2,1,4,3,2,2,9,0,3,11
"1394",618,1977,"PhD","Married",69389,0,1,"28-09-2012",17,7,238,69,46,1,7,2,12,4,0,3,11
"1395",9121,1972,"Graduation","Married",80134,1,0,"20-05-2013",40,16,272,104,0,2,5,3,6,6,0,3,11
"1396",361,1969,"Master","Married",43142,1,1,"18-02-2014",84,1,7,2,1,1,1,0,2,7,0,3,11
"1397",4310,1944,"Graduation","Married",80589,0,0,"22-01-2014",25,93,520,242,40,1,5,10,5,1,0,3,11
"1398",2678,1990,"Graduation","Single",34412,1,0,"13-02-2013",62,12,50,4,36,3,5,0,3,9,0,3,11
"1399",6376,1979,"Graduation","Single",57537,1,0,"10-06-2013",83,56,139,51,8,4,4,3,8,4,0,3,11
"1400",524,1966,"Basic","Together",22634,0,0,"16-01-2013",47,23,11,8,6,1,2,1,2,8,0,3,11
"1401",10341,1948,"Graduation","Together",51315,0,0,"23-02-2014",45,28,39,16,30,1,2,2,5,2,0,3,11
"1402",5654,1972,"Graduation","Married",36026,2,1,"16-03-2014",34,4,10,6,4,2,2,0,3,6,0,3,11
"1403",4098,1973,"Graduation","Married",24639,1,1,"28-01-2014",3,3,16,0,4,3,2,0,4,6,0,3,11
"1404",5824,1972,"PhD","Together",34578,2,1,"11-04-2014",1,0,1,0,0,1,1,0,2,6,0,3,11
"1405",7000,1972,"2n Cycle","Single",65704,0,0,"13-10-2013",18,172,74,38,8,1,2,10,10,1,0,3,11
"1406",2561,1966,"Graduation","Single",63810,0,1,"11-11-2012",45,12,253,16,12,4,4,3,12,8,0,3,11
"1407",5229,1969,"PhD","Together",54132,0,1,"16-02-2014",81,1,8,0,0,1,1,0,3,7,0,3,11
"1408",4086,1959,"Graduation","Married",18690,0,0,"28-12-2012",77,1,7,23,4,1,1,1,2,8,0,3,11
"1409",2428,1970,"Graduation","Married",28164,1,0,"04-05-2013",23,18,26,11,8,3,2,0,4,7,0,3,11
"1410",8254,1974,"PhD","Married",34596,1,0,"13-04-2013",48,0,2,0,0,1,1,0,2,8,0,3,11
"1411",2836,1972,"PhD","Married",43269,1,0,"16-09-2013",61,1,7,0,0,1,1,0,2,8,0,3,11
"1412",8418,1958,"2n Cycle","Single",38741,1,1,"30-03-2014",60,10,17,8,6,2,2,0,3,7,0,3,11
"1413",1362,1972,"Graduation","Single",31907,0,0,"04-03-2013",75,87,64,175,16,1,6,1,6,7,0,3,11
"1414",7152,1983,"Master","Married",27100,1,0,"05-04-2013",64,0,13,2,0,1,1,0,3,7,0,3,11
"1415",10033,1973,"2n Cycle","Divorced",31163,1,0,"13-02-2014",54,3,10,11,2,1,1,0,3,6,0,3,11
"1416",9349,1985,"Graduation","Married",92533,0,0,"19-12-2013",84,21,118,110,147,1,6,5,11,2,0,3,11
"1417",274,1973,"Graduation","Single",34853,1,1,"23-12-2013",75,3,15,2,3,2,2,0,3,6,0,3,11
"1418",3388,1967,"Graduation","Divorced",70844,1,1,"30-10-2013",16,26,67,3,67,5,6,1,5,7,0,3,11
"1419",922,1979,"2n Cycle","Married",31086,1,1,"04-05-2013",79,2,11,3,0,2,1,1,2,8,0,3,11
"1420",8588,1961,"Graduation","Married",60544,1,1,"25-08-2012",92,2,43,3,5,4,5,1,5,6,0,3,11
"1421",2518,1986,"2n Cycle","Together",20491,0,0,"25-01-2013",16,4,5,4,2,1,0,1,2,7,0,3,11
"1422",574,1964,"Graduation","Married",42523,0,0,"23-04-2014",96,36,11,3,26,1,1,1,4,2,0,3,11
"1423",3220,1983,"Graduation","Married",39922,1,0,"14-02-2013",30,12,59,19,1,2,3,0,4,8,0,3,11
"1424",5967,1952,"Graduation","Together",33402,1,1,"18-07-2013",60,2,19,10,5,3,2,1,3,8,0,3,11
"1425",1183,1949,"Master","Married",36408,1,1,"21-09-2013",11,1,4,3,2,1,1,0,2,6,0,3,11
"1426",6856,1979,"Graduation","Together",21645,1,0,"03-09-2012",75,0,23,4,5,3,3,0,3,9,0,3,11
"1427",4530,1948,"Master","Widow",78427,0,0,"24-10-2012",36,19,595,180,26,3,3,7,10,3,0,3,11
"1428",1553,1946,"Graduation","Together",82657,0,0,"27-09-2013",71,168,672,246,105,1,7,5,10,4,0,3,11
"1429",4682,1958,"Graduation","Married",51876,0,0,"15-10-2013",88,27,102,28,48,1,2,2,8,1,0,3,11
"1430",8204,1971,"2n Cycle","Married",78041,0,0,"16-12-2012",93,35,553,72,160,1,4,4,9,2,0,3,11
"1431",5221,1957,"Graduation","Married",52852,0,1,"01-12-2012",93,8,99,11,0,4,10,7,5,8,0,3,11
"1432",1232,1982,"PhD","Together",70038,0,0,"25-10-2013",54,54,348,71,54,1,4,4,8,2,0,3,11
"1433",1927,1973,"2n Cycle","Together",69401,0,1,"23-03-2014",41,27,159,58,8,4,4,4,5,2,0,3,11
"1434",5788,1972,"Graduation","Together",46053,1,0,"17-02-2013",46,10,92,19,7,3,3,2,4,5,0,3,11
"1435",6652,1965,"Graduation","Married",77343,0,0,"09-06-2014",28,151,573,98,54,1,3,4,9,1,0,3,11
"1436",6246,1953,"Graduation","Single",73892,0,0,"13-11-2013",40,102,601,0,58,1,3,11,8,1,0,3,11
"1437",5975,1967,"PhD","Single",40304,1,0,"30-09-2013",82,0,17,0,0,1,2,0,3,7,0,3,11
"1438",6875,1965,"PhD","Together",32727,0,0,"28-08-2012",38,13,180,86,13,2,7,3,5,8,0,3,11
"1439",4399,1969,"Graduation","Together",68695,0,0,"25-06-2014",3,81,356,106,50,1,4,4,7,2,0,3,11
"1440",4042,1971,"Graduation","Divorced",43300,0,1,"13-10-2012",87,3,52,2,1,3,4,0,4,8,0,3,11
"1441",2157,1972,"Graduation","Together",26290,1,1,"12-01-2013",49,8,16,11,5,4,2,0,4,6,0,3,11
"1442",10133,1970,"Graduation","Single",93790,0,0,"12-02-2014",16,68,731,89,114,0,6,7,12,2,0,3,11
"1443",2525,1974,"PhD","Married",38410,0,0,"14-09-2012",65,64,123,116,64,2,5,2,9,6,0,3,11
"1444",8233,1950,"Master","Widow",64866,0,1,"26-01-2014",9,5,21,7,5,4,7,3,7,5,0,3,11
"1445",9483,1959,"Graduation","Together",57957,0,1,"19-08-2013",24,59,177,77,5,7,4,6,8,3,1,3,11
"1446",2945,1955,"PhD","Together",46015,1,1,"13-04-2014",25,0,2,0,0,1,1,0,3,7,0,3,11
"1447",10403,1978,"Graduation","Together",16531,1,0,"18-06-2014",43,13,6,7,5,3,3,0,3,7,0,3,11
"1448",5074,1986,"Master","Married",28072,1,0,"08-07-2013",10,0,10,2,0,1,1,0,3,7,0,3,11
"1449",10524,1963,"Master","Divorced",49476,0,1,"20-06-2013",29,23,95,54,41,4,2,11,5,2,0,3,11
"1450",4690,1953,"Graduation","Married",50725,0,1,"13-02-2013",45,10,75,0,10,4,8,1,8,8,0,3,11
"1451",7521,1952,"Graduation","Together",83844,0,0,"12-05-2013",57,31,345,75,31,1,4,4,11,1,0,3,11
"1452",7196,1950,"PhD","Married",41145,1,1,"08-02-2014",20,0,3,0,0,1,0,0,3,3,0,3,11
"1453",4406,1970,"Graduation","Together",67419,0,1,"16-01-2013",29,84,352,91,56,4,9,4,8,5,0,3,11
"1454",9672,1970,"2n Cycle","Married",23162,1,1,"21-12-2013",82,3,9,19,4,3,1,1,3,6,0,3,11
"1455",4864,1977,"Graduation","Married",34380,1,0,"02-05-2013",68,7,58,13,1,4,4,1,3,8,0,3,11
"1456",4706,1966,"Graduation","Single",34704,0,1,"27-04-2013",65,0,5,0,1,1,1,0,3,5,0,3,11
"1457",4070,1969,"PhD","Married",94871,0,2,"01-09-2012",99,24,553,188,0,1,8,5,4,7,0,3,11
"1458",25,1958,"Graduation","Married",65148,0,1,"16-11-2012",9,35,422,33,12,2,6,6,7,4,0,3,11
"1459",3697,1954,"Graduation","Together",39898,0,1,"12-02-2013",20,8,26,12,7,2,3,0,4,7,0,3,11
"1460",217,1956,"Master","Single",64857,0,0,"23-11-2012",78,14,717,210,0,1,7,5,10,4,0,3,11
"1461",4220,1970,"PhD","Married",59892,0,1,"02-11-2013",26,0,13,0,1,1,2,1,3,3,0,3,11
"1462",5286,1987,"Master","Single",41020,0,0,"28-10-2013",68,1,54,7,7,1,3,2,4,3,0,3,11
"1463",9559,1961,"PhD","Married",57072,0,1,"24-01-2014",79,0,60,0,0,2,7,5,13,5,0,3,11
"1464",2849,1979,"Graduation","Single",60474,0,1,"01-04-2013",25,199,303,234,9,7,10,2,12,7,0,3,11
"1465",7787,1960,"Graduation","Together",62807,0,1,"31-08-2012",83,28,135,10,21,3,5,3,12,5,0,3,11
"1466",3102,1981,"2n Cycle","Together",19414,1,0,"16-10-2013",32,3,12,3,5,1,1,0,3,8,0,3,11
"1467",5868,1980,"Graduation","Married",19107,1,0,"22-08-2013",49,4,9,10,5,2,1,0,3,7,0,3,11
"1468",8370,1976,"2n Cycle","Together",75484,0,1,"02-08-2012",50,97,259,197,194,2,7,3,6,4,0,3,11
"1469",9988,1976,"Master","Single",70379,0,1,"03-03-2013",84,25,142,65,67,3,6,3,13,4,0,3,11
"1470",2939,1970,"Master","Together",79419,0,0,"22-06-2014",96,127,687,20,15,1,4,6,4,2,0,3,11
"1471",5529,1946,"PhD","Together",64014,2,1,"10-06-2014",56,0,30,0,0,7,8,2,5,7,0,3,11
"1472",9743,1955,"Graduation","Married",76998,0,1,"11-01-2013",85,89,161,69,35,2,11,8,8,6,0,3,11
"1473",5763,1972,"Master","Together",49854,1,0,"10-11-2013",63,17,171,39,0,5,6,2,5,6,0,3,11
"1474",3478,1971,"PhD","Married",60585,1,1,"24-06-2013",17,42,309,55,42,10,7,4,9,5,0,3,11
"1475",7494,1950,"PhD","Divorced",42873,1,1,"21-01-2013",11,0,40,3,2,4,6,1,4,8,0,3,11
"1476",1763,1988,"Graduation","Together",87679,0,0,"27-07-2013",62,172,815,97,148,1,7,11,10,4,0,3,11
"1477",7250,1978,"Graduation","Together",57867,1,0,"01-10-2013",48,35,178,15,23,7,7,2,9,6,0,3,11
"1478",2005,1990,"Graduation","Married",35765,1,0,"11-12-2013",86,3,30,0,5,2,2,0,4,6,0,3,11
"1479",10770,1959,"Graduation","Married",65492,0,0,"26-01-2014",73,161,295,210,85,2,4,7,13,2,0,3,11
"1480",6885,1977,"Graduation","Divorced",32952,1,0,"01-12-2013",36,0,12,3,1,1,2,0,3,7,0,3,11
"1481",2072,1969,"PhD","Together",53374,0,1,"16-08-2012",34,10,101,13,10,6,4,2,9,9,0,3,11
"1482",9463,1959,"Graduation","Together",71706,0,1,"13-11-2012",16,56,253,91,98,4,9,5,7,5,0,3,11
"1483",6318,1988,"Graduation","Married",68487,0,0,"13-01-2013",48,12,385,33,89,1,9,7,13,4,0,3,11
"1484",4093,1975,"Master","Together",53253,1,1,"11-02-2013",61,9,57,20,9,7,4,3,5,5,0,3,11
"1485",5751,1973,"2n Cycle","Divorced",31163,1,0,"13-02-2014",54,3,10,11,2,1,1,0,3,6,0,3,11
"1486",3340,1977,"Graduation","Married",42014,1,0,"17-08-2012",56,15,108,4,15,6,7,1,6,8,0,3,11
"1487",3594,1973,"Master","Married",54108,1,1,"05-11-2012",74,6,91,8,6,13,8,2,9,8,0,3,11
"1488",3584,1955,"PhD","Single",49667,0,0,"20-08-2012",35,26,120,17,13,2,5,10,5,8,0,3,11
"1489",3643,1974,"Master","Married",63206,0,0,"20-03-2014",65,8,125,11,8,1,4,3,6,2,0,3,11
"1490",851,1972,"Master","Married",57136,1,1,"09-07-2013",48,5,109,21,109,9,5,2,10,6,0,3,11
"1491",7706,1975,"2n Cycle","Together",46772,0,1,"07-11-2012",88,104,189,197,151,6,11,8,5,8,0,3,11
"1492",3967,1971,"PhD","Married",78931,0,0,"25-10-2013",19,197,170,58,152,1,2,8,13,1,0,3,11
"1493",10128,1958,"Graduation","Together",53977,0,1,"08-06-2013",21,16,165,0,24,5,5,5,12,5,0,3,11
"1494",486,1988,"Graduation","Married",84219,0,0,"02-02-2014",27,137,400,45,137,1,3,4,10,1,0,3,11
"1495",9,1975,"Master","Single",46098,1,1,"18-08-2012",86,0,27,0,0,4,3,2,2,8,0,3,11
"1496",9451,1965,"Graduation","Married",73538,0,1,"25-11-2012",92,76,428,99,137,3,10,4,9,7,0,3,11
"1497",9264,1986,"Graduation","Married",79529,0,0,"27-04-2014",1,42,706,73,197,1,4,8,9,2,0,3,11
"1498",3865,1977,"2n Cycle","Together",20981,0,0,"30-04-2013",14,12,10,6,13,1,3,1,2,8,0,3,11
"1499",2853,1980,"Graduation","Single",51766,1,0,"11-03-2014",74,51,87,6,20,2,4,2,4,5,0,3,11
"1500",1490,1962,"Graduation","Married",55759,0,1,"28-11-2012",84,0,85,10,7,5,10,3,8,8,0,3,11
"1501",6310,1978,"Graduation","Married",33039,1,0,"09-09-2013",4,8,12,8,8,1,2,0,4,5,0,3,11
"1502",10380,1972,"Master","Married",37787,1,0,"20-09-2013",50,1,40,4,3,1,3,0,3,8,0,3,11
"1503",3887,1970,"Graduation","Single",27242,1,0,"11-11-2012",2,17,26,20,1,2,2,0,3,9,0,3,11
"1504",4278,1983,"PhD","Single",87188,0,0,"03-06-2013",73,111,724,49,74,1,10,2,6,3,0,3,11
"1505",8643,1971,"Graduation","Together",69930,0,0,"26-05-2013",21,98,827,219,70,1,4,5,12,3,0,3,11
"1506",1998,1976,"Graduation","Single",37697,1,0,"07-02-2014",82,6,21,11,4,1,2,1,3,6,0,3,11
"1507",10795,1973,"PhD","Married",37401,1,0,"06-05-2014",14,3,19,3,1,2,2,0,3,7,0,3,11
"1508",11110,1973,"Graduation","Single",3502,1,0,"13-04-2013",56,1,1,0,0,0,0,0,0,14,0,3,11
"1509",2408,1976,"Graduation","Married",58597,1,1,"20-11-2012",20,0,184,10,28,12,7,4,9,7,0,3,11
"1510",202,1948,"PhD","Widow",82032,0,0,"05-04-2014",54,194,377,149,125,0,4,6,7,1,0,3,11
"1511",7998,1958,"Graduation","Together",28087,1,1,"11-12-2012",77,8,17,13,0,3,2,2,2,7,0,3,11
"1512",830,1987,"PhD","Single",74004,0,0,"24-02-2014",5,48,560,42,176,1,4,6,4,3,0,3,11
"1513",3536,1960,"Graduation","Together",19740,0,1,"24-03-2013",65,11,3,10,4,2,1,1,3,5,0,3,11
"1514",6050,1975,"2n Cycle","Married",57036,0,1,"11-12-2012",33,43,219,19,14,4,6,3,13,9,0,3,11
"1515",125,1958,"2n Cycle","Together",53083,1,1,"15-05-2013",65,7,33,3,0,6,5,1,5,7,0,3,11
"1516",3463,1975,"PhD","Married",69283,0,1,"14-06-2014",41,62,134,0,26,4,7,3,13,5,0,3,11
"1517",2804,1975,"Master","Single",46098,1,1,"18-08-2012",86,0,27,0,0,4,3,2,2,8,0,3,11
"1518",3745,1988,"2n Cycle","Married",23331,1,0,"04-09-2012",92,36,7,0,10,2,3,0,3,8,0,3,11
"1519",9771,1988,"2n Cycle","Single",23331,1,0,"05-10-2012",97,20,101,24,15,6,5,1,5,9,0,3,11
"1520",451,1989,"Graduation","Single",9255,1,0,"20-12-2013",91,0,7,2,0,1,1,1,2,8,0,3,11
"1521",10530,1959,"PhD","Widow",67786,0,0,"07-12-2013",0,82,441,80,20,1,3,6,6,1,0,3,11
"1522",1079,1971,"PhD","Married",71969,0,1,"16-10-2012",59,0,76,0,0,3,3,4,9,8,0,3,11
"1523",8920,1967,"Master","Single",59235,1,0,"12-01-2013",4,40,469,80,0,3,11,2,12,7,0,3,11
"1524",6678,1989,"Graduation","Together",31928,1,0,"28-03-2014",5,4,24,4,2,2,3,0,4,7,0,3,11
"1525",3852,1961,"Master","Together",74881,1,1,"08-03-2013",48,72,270,36,27,4,9,2,12,5,0,3,11
"1526",528,1978,"Graduation","Married",65819,0,0,"29-11-2012",99,38,701,149,165,1,5,4,10,3,0,3,11
"1527",73,1953,"PhD","Single",51411,1,2,"26-05-2013",81,0,3,0,0,1,0,0,3,5,0,3,11
"1528",5589,1964,"Graduation","Divorced",51983,0,1,"31-08-2012",95,0,115,10,7,3,9,2,10,7,0,3,11
"1529",10212,1986,"Master","Together",42386,1,0,"13-01-2013",43,4,16,0,4,1,3,0,3,8,0,3,11
"1530",6365,1987,"2n Cycle","Married",30390,0,0,"02-09-2013",5,12,12,25,1,1,2,0,3,6,0,3,11
"1531",5636,1963,"Graduation","Single",30983,0,0,"09-11-2012",50,4,50,12,1,1,4,0,3,8,0,3,11
"1532",591,1957,"Graduation","Widow",66033,0,1,"20-01-2013",76,35,179,46,59,2,8,3,7,7,0,3,11
"1533",2217,1975,"2n Cycle","Married",37284,1,1,"29-03-2013",46,1,2,2,1,1,0,0,3,6,0,3,11
"1534",2544,1951,"Master","Divorced",57530,0,1,"12-10-2013",68,1,27,6,7,1,1,1,4,1,0,3,11
"1535",7725,1965,"2n Cycle","Married",76800,0,0,"08-03-2014",33,26,255,35,71,1,4,4,7,1,0,3,11
"1536",8091,1956,"Graduation","Married",63943,0,1,"02-09-2012",50,184,368,13,97,1,6,4,6,5,0,3,11
"1537",7321,1962,"Graduation","Together",76081,0,0,"23-05-2014",85,30,415,63,33,1,4,5,4,2,0,3,11
"1538",5462,1974,"Graduation","Married",67445,0,1,"12-08-2012",63,80,217,29,80,5,9,6,12,6,0,3,11
"1539",7791,1967,"Master","Married",37054,1,1,"15-09-2013",89,1,6,0,1,2,1,0,3,7,0,3,11
"1540",955,1962,"Master","Together",47175,1,1,"28-10-2012",81,2,44,6,2,7,4,2,4,8,0,3,11
"1541",4037,1976,"Graduation","Divorced",31859,1,0,"14-06-2013",77,1,3,8,0,1,1,0,2,7,0,3,11
"1542",6642,1961,"Graduation","Divorced",27215,2,1,"23-01-2013",50,5,22,8,9,4,2,1,4,6,0,3,11
"1543",2793,1976,"PhD","Divorced",70179,0,1,"21-07-2013",10,88,168,69,44,3,7,3,13,5,0,3,11
"1544",5424,1983,"Graduation","Married",39922,1,0,"14-02-2013",30,12,59,19,1,2,3,0,4,8,0,3,11
"1545",879,1976,"Master","Married",49681,0,2,"04-11-2013",66,0,26,0,0,6,7,1,7,7,0,3,11
"1546",9530,1988,"Graduation","Married",24645,1,0,"01-11-2012",16,3,4,4,1,1,1,0,2,8,0,3,11
"1547",4828,1954,"Graduation","Divorced",79865,0,1,"18-06-2014",12,99,278,185,121,1,5,10,5,1,0,3,11
"1548",10699,1985,"Graduation","Married",44322,1,0,"16-06-2014",30,0,40,3,0,2,3,0,3,8,0,3,11
"1549",1497,1952,"Graduation","Single",47958,0,1,"19-01-2013",8,11,88,15,3,2,6,3,5,5,0,3,11
